version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Meter
txact,10,2,1000,50,10,5,0
txact,12,2,1000,50,10,5,286.2387280000005
txact,14,2,1000,50,10,5,217.9132679999999
txact,16,2,1000,50,10,5,89.011672
txact,18,2,1000,50,10,5,108.706388
txact,20,2,1000,50,10,5,480.24223600000045
txact,22,2,1000,50,10,5,0
txact,24,2,1000,50,10,5,297.10723199999995
txact,26,2,1000,50,10,5,291.83902000000035
txact,28,2,1000,50,10,5,0
txact,30,2,1000,50,10,5,182.8456200000001
txact,32,2,1000,50,10,5,126.26156000000009
txact,34,2,1000,50,10,5,270.90137599999974
txact,36,2,1000,50,10,5,172.347148
txact,38,2,1000,50,10,5,140.72601600000024
txact,40,2,1000,50,10,5,168.1985200000002
txact,42,2,1000,50,10,5,279.869908
txact,44,2,1000,50,10,5,151.73921200000015
txact,46,2,1000,50,10,5,303.60414000000037
txact,48,2,1000,50,10,5,276.4637160000005
txact,50,2,1000,50,10,5,0
txact,52,2,1000,50,10,5,314.2496759999997
txact,54,2,1000,50,10,5,285.36108800000045
txact,56,2,1000,50,10,5,0
txact,58,2,1000,50,10,5,302.6268759999996
txact,60,2,1000,50,10,5,281.6346759999996
txact,62,2,1000,50,10,5,0
txact,64,2,1000,50,10,5,220.93756799999986
txact,1,2,1000,50,10,5,684.1156360000004
txact,2,2,1000,50,10,5,448.6661720000002
txact,4,2,1000,50,10,5,298.5328039999999
txact,6,2,1000,50,10,5,343.4229040000003
txact,8,2,1000,50,10,5,224.18246400000038
txact,10,2,1000,50,10,5,83.60588399999999
txact,12,2,1000,50,10,5,289.5642720000001
txact,14,2,1000,50,10,5,111.42707199999994
txact,16,2,1000,50,10,5,161.9316959999997
txact,18,2,1000,50,10,5,321.3656760000003
txact,20,2,1000,50,10,5,281.0132119999995
txact,22,2,1000,50,10,5,0
txact,24,2,1000,50,10,5,123.26335200000001
txact,26,2,1000,50,10,5,275.44612800000004
txact,28,2,1000,50,10,5,196.20946799999993
txact,30,2,1000,50,10,5,305.0439439999996
txact,32,2,1000,50,10,5,299.3724920000004
txact,34,2,1000,50,10,5,0
txact,36,2,1000,50,10,5,267.5687159999996
txact,38,2,1000,50,10,5,40.26232799999995
txact,40,2,1000,50,10,5,230.79085599999982
txact,42,2,1000,50,10,5,340.82556399999953
txact,44,2,1000,50,10,5,28.037039999999998
txact,46,2,1000,50,10,5,273.18561200000016
txact,48,2,1000,50,10,5,293.0131599999995
txact,50,2,1000,50,10,5,28.105828
txact,52,2,1000,50,10,5,241.30355999999978
txact,54,2,1000,50,10,5,349.29834800000015
txact,56,2,1000,50,10,5,0
txact,58,2,1000,50,10,5,250.99080800000002
txact,60,2,1000,50,10,5,187.43781199999998
txact,62,2,1000,50,10,5,159.02836799999994
txact,64,2,1000,50,10,5,267.8486120000003
txact,1,2,1000,50,10,5,750.7878119999996
txact,2,2,1000,50,10,5,609.466424
txact,4,2,1000,50,10,5,305.4424399999995
txact,6,2,1000,50,10,5,0
txact,8,2,1000,50,10,5,328.4318640000003
txact,10,2,1000,50,10,5,40.44260000000005
txact,12,2,1000,50,10,5,249.76448400000018
txact,14,2,1000,50,10,5,304.42959599999955
txact,16,2,1000,50,10,5,274.1249239999997
txact,18,2,1000,50,10,5,0
txact,20,2,1000,50,10,5,236.75643599999995
txact,22,2,1000,50,10,5,312.4184919999997
txact,24,2,1000,50,10,5,0
txact,26,2,1000,50,10,5,283.4990680000001
txact,28,2,1000,50,10,5,375.1389160000003
txact,30,2,1000,50,10,5,0
txact,32,2,1000,50,10,5,167.14772400000012
txact,34,2,1000,50,10,5,426.7844719999998
txact,36,2,1000,50,10,5,0
txact,38,2,1000,50,10,5,301.72077199999995
txact,40,2,1000,50,10,5,51.57439599999995
txact,42,2,1000,50,10,5,228.4852720000002
txact,44,2,1000,50,10,5,312.77429199999955
txact,46,2,1000,50,10,5,297.47489200000047
txact,48,2,1000,50,10,5,0
txact,50,2,1000,50,10,5,289.96514
txact,52,2,1000,50,10,5,303.59227999999985
txact,54,2,1000,50,10,5,0
txact,56,2,1000,50,10,5,306.03069599999964
txact,58,2,1000,50,10,5,295.9923920000005
txact,60,2,1000,50,10,5,0
txact,62,2,1000,50,10,5,178.17515199999997
txact,64,2,1000,50,10,5,97.40143599999988
txact,1,2,1000,50,10,5,731.1808599999998
txact,2,2,1000,50,10,5,490.69564000000054
txact,4,2,1000,50,10,5,288.4802679999998
txact,6,2,1000,50,10,5,213.26414800000015
txact,8,2,1000,50,10,5,271.73632000000026
txact,10,2,1000,50,10,5,283.69120000000044
txact,12,2,1000,50,10,5,46.007312
txact,14,2,1000,50,10,5,272.51670800000005
txact,16,2,1000,50,10,5,276.00829199999976
txact,18,2,1000,50,10,5,45.694208
txact,20,2,1000,50,10,5,271.639068
txact,22,2,1000,50,10,5,309.0455080000003
txact,24,2,1000,50,10,5,0
txact,26,2,1000,50,10,5,319.8997799999995
txact,28,2,1000,50,10,5,280.30635599999994
txact,30,2,1000,50,10,5,0
txact,32,2,1000,50,10,5,304.192396
txact,34,2,1000,50,10,5,232.65761999999995
txact,36,2,1000,50,10,5,0
txact,38,2,1000,50,10,5,275.93238800000006
txact,40,2,1000,50,10,5,354.8512000000003
txact,42,2,1000,50,10,5,0
txact,44,2,1000,50,10,5,319.04348800000037
txact,46,2,1000,50,10,5,111.5551600000001
txact,48,2,1000,50,10,5,156.57097599999994
txact,50,2,1000,50,10,5,239.3205679999997
txact,52,2,1000,50,10,5,377.60579599999994
txact,54,2,1000,50,10,5,0
txact,56,2,1000,50,10,5,303.42861200000004
txact,58,2,1000,50,10,5,79.64938800000002
txact,60,2,1000,50,10,5,213.53692799999993
txact,62,2,1000,50,10,5,291.6658640000003
txact,64,2,1000,50,10,5,85.32558400000008
txact,1,2,1000,50,10,5,699.5668439999995
txact,2,2,1000,50,10,5,410.5149239999997
txact,4,2,1000,50,10,5,287.94656799999996
txact,6,2,1000,50,10,5,219.4266040000001
txact,8,2,1000,50,10,5,323.45778000000035
txact,10,2,1000,50,10,5,133.92311999999995
txact,12,2,1000,50,10,5,159.03073999999992
txact,14,2,1000,50,10,5,297.25192399999963
txact,16,2,1000,50,10,5,284.1537399999996
txact,18,2,1000,50,10,5,0
txact,20,2,1000,50,10,5,170.5230799999999
txact,22,2,1000,50,10,5,400.7897240000001
txact,24,2,1000,50,10,5,39.00753999999992
txact,26,2,1000,50,10,5,292.99892800000026
txact,28,2,1000,50,10,5,275.79244000000006
txact,30,2,1000,50,10,5,0
txact,32,2,1000,50,10,5,230.9426640000002
txact,34,2,1000,50,10,5,130.69482800000003
txact,36,2,1000,50,10,5,180.28860399999996
txact,38,2,1000,50,10,5,373.07290399999994
txact,40,2,1000,50,10,5,287.6998799999996
txact,42,2,1000,50,10,5,0
txact,44,2,1000,50,10,5,308.6375240000004
txact,46,2,1000,50,10,5,67.25806
txact,48,2,1000,50,10,5,147.6475119999998
txact,50,2,1000,50,10,5,371.1990239999996
txact,52,2,1000,50,10,5,304.5078720000005
txact,54,2,1000,50,10,5,0
txact,56,2,1000,50,10,5,138.75725599999998
txact,58,2,1000,50,10,5,242.28319600000037
txact,60,2,1000,50,10,5,167.28767200000013
txact,62,2,1000,50,10,5,346.48278400000004
txact,64,2,1000,50,10,5,0
txact,1,2,1000,50,10,5,769.6333519999998
txact,2,2,1000,50,10,5,404.7936600000004
txact,4,2,1000,50,10,5,216.95260799999988
txact,6,2,1000,50,10,5,307.99945600000035
txact,8,2,1000,50,10,5,182.25262000000006
txact,10,2,1000,50,10,5,382.1671519999997
txact,12,2,1000,50,10,5,39.32538799999997
txact,14,2,1000,50,10,5,180.89109199999976
txact,16,2,1000,50,10,5,258.0261599999997
txact,18,2,1000,50,10,5,141.81239200000022
txact,20,2,1000,50,10,5,321.5981319999999
txact,22,2,1000,50,10,5,46.118796
txact,24,2,1000,50,10,5,237.4917560000002
txact,26,2,1000,50,10,5,226.01364800000013
txact,28,2,1000,50,10,5,355.7928839999994
txact,30,2,1000,50,10,5,0
txact,32,2,1000,50,10,5,225.951976
txact,34,2,1000,50,10,5,310.8316239999995
txact,36,2,1000,50,10,5,0
txact,38,2,1000,50,10,5,370.24548000000004
txact,40,2,1000,50,10,5,100.971296
txact,42,2,1000,50,10,5,180.10358800000026
txact,44,2,1000,50,10,5,322.6323239999996
txact,46,2,1000,50,10,5,288.1481879999996
txact,48,2,1000,50,10,5,0
txact,50,2,1000,50,10,5,119.53694000000002
txact,52,2,1000,50,10,5,478.8759639999997
txact,54,2,1000,50,10,5,0
txact,56,2,1000,50,10,5,308.04689599999955
txact,58,2,1000,50,10,5,293.9904240000005
txact,60,2,1000,50,10,5,0
txact,62,2,1000,50,10,5,297.39187199999964
txact,64,2,1000,50,10,5,0
txact,1,2,1000,50,10,5,769.3890359999994
txact,2,2,1000,50,10,5,356.6847559999997
txact,4,2,1000,50,10,5,379.0384839999998
txact,6,2,1000,50,10,5,174.40604400000007
txact,8,2,1000,50,10,5,296.936448
txact,10,2,1000,50,10,5,324.1480320000006
txact,12,2,1000,50,10,5,296.81310400000035
txact,14,2,1000,50,10,5,0
txact,16,2,1000,50,10,5,293.05585599999995
txact,18,2,1000,50,10,5,0
txact,20,2,1000,50,10,5,275.2919479999999
txact,22,2,1000,50,10,5,316.8327840000003
txact,24,2,1000,50,10,5,0
txact,26,2,1000,50,10,5,181.09982799999997
txact,28,2,1000,50,10,5,390.62807599999996
txact,30,2,1000,50,10,5,38.80829199999993
txact,32,2,1000,50,10,5,306.1516680000005
txact,34,2,1000,50,10,5,287.22547999999944
txact,36,2,1000,50,10,5,0
txact,38,2,1000,50,10,5,232.19982400000015
txact,40,2,1000,50,10,5,131.2688519999999
txact,42,2,1000,50,10,5,235.99265200000013
txact,44,2,1000,50,10,5,220.76203999999996
txact,46,2,1000,50,10,5,118.19201600000008
txact,48,2,1000,50,10,5,258.8112920000003
txact,50,2,1000,50,10,5,296.00899600000037
txact,52,2,1000,50,10,5,273.21170400000045
txact,54,2,1000,50,10,5,0
txact,56,2,1000,50,10,5,330.6212200000004
txact,58,2,1000,50,10,5,33.38827199999999
txact,60,2,1000,50,10,5,241.62852400000017
txact,62,2,1000,50,10,5,315.9859799999997
txact,64,2,1000,50,10,5,106.04025999999999
txact,1,2,1000,50,10,5,604.5065719999999
txact,2,2,1000,50,10,5,508.2626720000003
txact,4,2,1000,50,10,5,469.7390199999994
txact,6,2,1000,50,10,5,0
txact,8,2,1000,50,10,5,288.67477199999985
txact,10,2,1000,50,10,5,188.01895200000013
txact,12,2,1000,50,10,5,114.80717199999981
txact,14,2,1000,50,10,5,276.42576399999956
txact,16,2,1000,50,10,5,306.76364400000034
txact,18,2,1000,50,10,5,39.218647999999995
txact,20,2,1000,50,10,5,305.5895040000002
txact,22,2,1000,50,10,5,286.6040160000004
txact,24,2,1000,50,10,5,0
txact,26,2,1000,50,10,5,299.62629599999957
txact,28,2,1000,50,10,5,283.7410119999996
txact,30,2,1000,50,10,5,0
txact,32,2,1000,50,10,5,320.90550800000034
txact,34,2,1000,50,10,5,275.30380799999955
txact,36,2,1000,50,10,5,0
txact,38,2,1000,50,10,5,217.28943199999995
txact,40,2,1000,50,10,5,388.47667199999955
txact,42,2,1000,50,10,5,0
txact,44,2,1000,50,10,5,298.995344
txact,46,2,1000,50,10,5,229.498116
txact,48,2,1000,50,10,5,0
txact,50,2,1000,50,10,5,371.1302359999994
txact,52,2,1000,50,10,5,225.61752400000012
txact,54,2,1000,50,10,5,0
txact,56,2,1000,50,10,5,364.2466920000003
txact,58,2,1000,50,10,5,214.98384799999974
txact,60,2,1000,50,10,5,0
txact,62,2,1000,50,10,5,376.10432000000014
txact,64,2,1000,50,10,5,95.90470399999988
txact,1,2,1000,50,10,5,675.6997800000005
txact,2,2,1000,50,10,5,396.0504680000001
txact,4,2,1000,50,10,5,223.86935999999997
txact,6,2,1000,50,10,5,308.3718600000003
txact,8,2,1000,50,10,5,168.80575199999998
txact,10,2,1000,50,10,5,436.29144799999995
txact,12,2,1000,50,10,5,0
txact,14,2,1000,50,10,5,232.24489199999977
txact,16,2,1000,50,10,5,311.79228400000034
txact,18,2,1000,50,10,5,61.83092399999993
txact,20,2,1000,50,10,5,294.18018400000034
txact,22,2,1000,50,10,5,292.5411319999996
txact,24,2,1000,50,10,5,0
txact,26,2,1000,50,10,5,299.57648400000033
txact,28,2,1000,50,10,5,214.41219600000034
txact,30,2,1000,50,10,5,78.60333599999998
txact,32,2,1000,50,10,5,312.4303520000001
txact,34,2,1000,50,10,5,287.9109879999999
txact,36,2,1000,50,10,5,0
txact,38,2,1000,50,10,5,102.28775599999987
txact,40,2,1000,50,10,5,284.8771999999999
txact,42,2,1000,50,10,5,218.07219200000017
txact,44,2,1000,50,10,5,268.7072759999995
txact,46,2,1000,50,10,5,35.07239199999995
txact,48,2,1000,50,10,5,275.95373599999994
txact,50,2,1000,50,10,5,293.271708
txact,52,2,1000,50,10,5,0
txact,54,2,1000,50,10,5,299.6025759999999
txact,56,2,1000,50,10,5,291.39308399999993
txact,58,2,1000,50,10,5,0
txact,60,2,1000,50,10,5,198.7237879999998
txact,62,2,1000,50,10,5,389.46342399999975
txact,64,2,1000,50,10,5,38.80117599999995
txact,1,2,1000,50,10,5,638.7606239999999
txact,2,2,1000,50,10,5,427.37747199999984
txact,4,2,1000,50,10,5,297.5484240000005
txact,6,2,1000,50,10,5,190.9270239999998
txact,8,2,1000,50,10,5,422.62398400000063
txact,10,2,1000,50,10,5,0
txact,12,2,1000,50,10,5,302.2805640000002
txact,14,2,1000,50,10,5,285.1452360000004
txact,16,2,1000,50,10,5,0
txact,18,2,1000,50,10,5,270.6546880000001
txact,20,2,1000,50,10,5,192.77481199999983
txact,22,2,1000,50,10,5,145.9301840000002
txact,24,2,1000,50,10,5,164.02142800000004
txact,26,2,1000,50,10,5,276.76258800000005
txact,28,2,1000,50,10,5,158.3713240000001
txact,30,2,1000,50,10,5,305.8694000000003
txact,32,2,1000,50,10,5,277.70427199999955
txact,34,2,1000,50,10,5,0
txact,36,2,1000,50,10,5,236.57616399999978
txact,38,2,1000,50,10,5,354.8417119999996
txact,40,2,1000,50,10,5,0
txact,42,2,1000,50,10,5,317.26923199999953
txact,44,2,1000,50,10,5,273.9304200000002
txact,46,2,1000,50,10,5,0
txact,48,2,1000,50,10,5,231.10396000000026
txact,50,2,1000,50,10,5,378.74910000000034
txact,52,2,1000,50,10,5,0
txact,54,2,1000,50,10,5,292.71903199999946
txact,56,2,1000,50,10,5,235.14110399999993
txact,58,2,1000,50,10,5,0
txact,60,2,1000,50,10,5,281.07014000000004
txact,62,2,1000,50,10,5,361.54972799999985
txact,64,2,1000,50,10,5,0
txact,1,2,1000,50,10,5,711.2299680000001
txact,2,2,1000,50,10,5,389.601
txact,4,2,1000,50,10,5,306.69248400000015
txact,6,2,1000,50,10,5,226.611392
txact,8,2,1000,50,10,5,251.7403599999999
txact,10,2,1000,50,10,5,119.37564399999995
txact,12,2,1000,50,10,5,292.01217600000035
txact,14,2,1000,50,10,5,197.00646
txact,16,2,1000,50,10,5,109.1665560000001
txact,18,2,1000,50,10,5,301.3009280000004
txact,20,2,1000,50,10,5,175.9004040000001
txact,22,2,1000,50,10,5,136.16940399999996
txact,24,2,1000,50,10,5,304.11412000000024
txact,26,2,1000,50,10,5,135.75667600000003
txact,28,2,1000,50,10,5,157.48893999999996
txact,30,2,1000,50,10,5,226.50939599999992
txact,32,2,1000,50,10,5,309.87096399999996
txact,34,2,1000,50,10,5,56.045615999999995
txact,36,2,1000,50,10,5,298.54466400000007
txact,38,2,1000,50,10,5,229.24668399999993
txact,40,2,1000,50,10,5,61.86650400000002
txact,42,2,1000,50,10,5,298.665636
txact,44,2,1000,50,10,5,32.897268
txact,46,2,1000,50,10,5,196.64117199999987
txact,48,2,1000,50,10,5,277.43623600000024
txact,50,2,1000,50,10,5,373.02783599999964
txact,52,2,1000,50,10,5,0
txact,54,2,1000,50,10,5,212.86090800000002
txact,56,2,1000,50,10,5,382.08650400000045
txact,58,2,1000,50,10,5,0
txact,60,2,1000,50,10,5,218.66756400000003
txact,62,2,1000,50,10,5,369.1448719999994
txact,64,2,1000,50,10,5,0
txact,1,2,1000,50,10,5,691.5732039999998
txact,2,2,1000,50,10,5,402.61141999999995
txact,4,2,1000,50,10,5,316.106952
txact,6,2,1000,50,10,5,298.84116400000033
txact,8,2,1000,50,10,5,308.9909520000001
txact,10,2,1000,50,10,5,90.58905199999988
txact,12,2,1000,50,10,5,192.97406
txact,14,2,1000,50,10,5,124.24061600000003
txact,16,2,1000,50,10,5,280.19487199999986
txact,18,2,1000,50,10,5,191.9114040000001
txact,20,2,1000,50,10,5,310.3809440000002
txact,22,2,1000,50,10,5,292.86372400000005
txact,24,2,1000,50,10,5,0
txact,26,2,1000,50,10,5,293.13887600000027
txact,28,2,1000,50,10,5,0
txact,30,2,1000,50,10,5,293.1602239999996
txact,32,2,1000,50,10,5,303.4286119999996
txact,34,2,1000,50,10,5,0
txact,36,2,1000,50,10,5,283.20731199999983
txact,38,2,1000,50,10,5,284.7609720000004
txact,40,2,1000,50,10,5,33.84132399999995
txact,42,2,1000,50,10,5,163.2837360000003
txact,44,2,1000,50,10,5,275.23264799999987
txact,46,2,1000,50,10,5,157.244624
txact,48,2,1000,50,10,5,298.324068
txact,50,2,1000,50,10,5,247.77200400000018
txact,52,2,1000,50,10,5,44.261520000000004
txact,54,2,1000,50,10,5,151.983528
txact,56,2,1000,50,10,5,395.54048799999975
txact,58,2,1000,50,10,5,44.287611999999996
txact,60,2,1000,50,10,5,153.1719
txact,62,2,1000,50,10,5,390.13232800000014
txact,64,2,1000,50,10,5,56.178447999999996
txact,1,2,1000,50,10,5,712.9496680000001
txact,2,2,1000,50,10,5,341.1078319999999
txact,4,2,1000,50,10,5,331.655412
txact,6,2,1000,50,10,5,299.53616000000034
txact,8,2,1000,50,10,5,212.71621599999986
txact,10,2,1000,50,10,5,370.6344879999994
txact,12,2,1000,50,10,5,0
txact,14,2,1000,50,10,5,314.59598800000026
txact,16,2,1000,50,10,5,45.411940000000016
txact,18,2,1000,50,10,5,246.688
txact,20,2,1000,50,10,5,315.5115800000002
txact,22,2,1000,50,10,5,197.07999199999998
txact,24,2,1000,50,10,5,78.18111999999984
txact,26,2,1000,50,10,5,291.6160519999996
txact,28,2,1000,50,10,5,320.0800519999996
txact,30,2,1000,50,10,5,0
txact,32,2,1000,50,10,5,165.22640399999977
txact,34,2,1000,50,10,5,135.917972
txact,36,2,1000,50,10,5,258.1850839999998
txact,38,2,1000,50,10,5,324.3899760000004
txact,40,2,1000,50,10,5,0
txact,42,2,1000,50,10,5,318.5904359999999
txact,44,2,1000,50,10,5,257.1295440000003
txact,46,2,1000,50,10,5,33.56379999999995
txact,48,2,1000,50,10,5,260.1965399999998
txact,50,2,1000,50,10,5,294.7304880000001
txact,52,2,1000,50,10,5,51.747552
txact,54,2,1000,50,10,5,267.45011599999975
txact,56,2,1000,50,10,5,291.1772320000003
txact,58,2,1000,50,10,5,33.772535999999995
txact,60,2,1000,50,10,5,303.77492400000006
txact,62,2,1000,50,10,5,251.33712000000025
txact,64,2,1000,50,10,5,44.49872
txact,1,2,1000,50,10,5,636.3696479999994
txact,2,2,1000,50,10,5,432.8923719999998
txact,4,2,1000,50,10,5,306.3580319999999
txact,6,2,1000,50,10,5,311.72823999999997
txact,8,2,1000,50,10,5,302.1904280000003
txact,10,2,1000,50,10,5,106.60242400000018
txact,12,2,1000,50,10,5,193.097404
txact,14,2,1000,50,10,5,103.55440399999999
txact,16,2,1000,50,10,5,397.0965200000003
txact,18,2,1000,50,10,5,78.19535200000014
txact,20,2,1000,50,10,5,304.792512
txact,22,2,1000,50,10,5,0
txact,24,2,1000,50,10,5,274.2957079999998
txact,26,2,1000,50,10,5,308.1488920000003
txact,28,2,1000,50,10,5,33.317112
txact,30,2,1000,50,10,5,295.6223599999996
txact,32,2,1000,50,10,5,251.28019199999952
txact,34,2,1000,50,10,5,44.256776
txact,36,2,1000,50,10,5,304.3204840000001
txact,38,2,1000,50,10,5,281.62281599999955
txact,40,2,1000,50,10,5,0
txact,42,2,1000,50,10,5,230.89996799999997
txact,44,2,1000,50,10,5,305.6606639999997
txact,46,2,1000,50,10,5,67.49525999999999
txact,48,2,1000,50,10,5,287.73545999999993
txact,50,2,1000,50,10,5,273.8711199999997
txact,52,2,1000,50,10,5,0
txact,54,2,1000,50,10,5,326.39668799999964
txact,56,2,1000,50,10,5,295.6887760000003
txact,58,2,1000,50,10,5,0
txact,60,2,1000,50,10,5,298.940788
txact,62,2,1000,50,10,5,214.24141200000037
txact,64,2,1000,50,10,5,0
txact,1,2,1000,50,10,5,772.7216959999996
txact,2,2,1000,50,10,5,378.1560999999995
txact,4,2,1000,50,10,5,297.45354400000025
txact,6,2,1000,50,10,5,318.6212719999997
txact,8,2,1000,50,10,5,322.8268280000001
txact,10,2,1000,50,10,5,78.53692
txact,12,2,1000,50,10,5,215.3254159999999
txact,14,2,1000,50,10,5,295.56305999999944
txact,16,2,1000,50,10,5,294.10428000000036
txact,18,2,1000,50,10,5,0
txact,20,2,1000,50,10,5,303.3361040000003
txact,22,2,1000,50,10,5,0
txact,24,2,1000,50,10,5,285.7311200000002
txact,26,2,1000,50,10,5,173.77509200000014
txact,28,2,1000,50,10,5,131.0197919999998
txact,30,2,1000,50,10,5,181.1757320000002
txact,32,2,1000,50,10,5,276.52064399999966
txact,34,2,1000,50,10,5,157.96808399999992
txact,36,2,1000,50,10,5,153.069904
txact,38,2,1000,50,10,5,270.31549199999995
txact,40,2,1000,50,10,5,169.80910800000004
txact,42,2,1000,50,10,5,306.8395479999995
txact,44,2,1000,50,10,5,123.377208
txact,46,2,1000,50,10,5,169.33945199999985
txact,48,2,1000,50,10,5,297.93743200000034
txact,50,2,1000,50,10,5,78.733796
txact,52,2,1000,50,10,5,206.11731200000025
txact,54,2,1000,50,10,5,311.52899199999996
txact,56,2,1000,50,10,5,41.00001999999995
txact,58,2,1000,50,10,5,246.41996400000028
txact,60,2,1000,50,10,5,302.769196
txact,62,2,1000,50,10,5,292.11654400000026
txact,64,2,1000,50,10,5,0
txact,1,2,1000,50,10,5,715.0892120000001
txact,2,2,1000,50,10,5,457.4828960000003
txact,4,2,1000,50,10,5,220.10974
txact,6,2,1000,50,10,5,276.68668400000047
txact,8,2,1000,50,10,5,246.55991200000034
txact,10,2,1000,50,10,5,371.2583239999996
txact,12,2,1000,50,10,5,0
txact,14,2,1000,50,10,5,308.58296800000005
txact,16,2,1000,50,10,5,37.140775999999946
txact,18,2,1000,50,10,5,242.58206800000005
txact,20,2,1000,50,10,5,304.2256039999997
txact,22,2,1000,50,10,5,106.7471159999999
txact,24,2,1000,50,10,5,192.84360000000004
txact,26,2,1000,50,10,5,210.18292000000014
txact,28,2,1000,50,10,5,372.9187240000001
txact,30,2,1000,50,10,5,0
txact,32,2,1000,50,10,5,321.7357079999999
txact,34,2,1000,50,10,5,87.76399999999998
txact,36,2,1000,50,10,5,197.8414040000001
txact,38,2,1000,50,10,5,102.67439199999988
txact,40,2,1000,50,10,5,497.4463520000006
txact,42,2,1000,50,10,5,0
txact,44,2,1000,50,10,5,279.21997999999974
txact,46,2,1000,50,10,5,0
txact,48,2,1000,50,10,5,280.8661480000001
txact,50,2,1000,50,10,5,197.88410000000005
txact,52,2,1000,50,10,5,140.994052
txact,54,2,1000,50,10,5,300.8431319999999
txact,56,2,1000,50,10,5,272.6115880000003
txact,58,2,1000,50,10,5,0
txact,60,2,1000,50,10,5,263.0476839999998
txact,62,2,1000,50,10,5,330.7042399999998
txact,64,2,1000,50,10,5,0
txact,1,2,1000,50,10,5,752.652204
txact,2,2,1000,50,10,5,321.813984
txact,4,2,1000,50,10,5,305.22421599999996
txact,6,2,1000,50,10,5,326.1832079999996
txact,8,2,1000,50,10,5,316.79957599999983
txact,10,2,1000,50,10,5,38.661228000000044
txact,12,2,1000,50,10,5,236.8584320000002
txact,14,2,1000,50,10,5,231.12768000000028
txact,16,2,1000,50,10,5,311.79939999999976
txact,18,2,1000,50,10,5,73.40628399999996
txact,20,2,1000,50,10,5,283.20968400000004
txact,22,2,1000,50,10,5,298.7035879999999
txact,24,2,1000,50,10,5,0
txact,26,2,1000,50,10,5,114.517788
txact,28,2,1000,50,10,5,489.16570000000047
txact,30,2,1000,50,10,5,0
txact,32,2,1000,50,10,5,276.69854399999997
txact,34,2,1000,50,10,5,101.9841400000001
txact,36,2,1000,50,10,5,190.95785999999998
txact,38,2,1000,50,10,5,197.14877999999987
txact,40,2,1000,50,10,5,136.54180799999997
txact,42,2,1000,50,10,5,253.13272399999968
txact,44,2,1000,50,10,5,181.31330799999978
txact,46,2,1000,50,10,5,129.80769999999995
txact,48,2,1000,50,10,5,302.68854799999986
txact,50,2,1000,50,10,5,171.92967599999997
txact,52,2,1000,50,10,5,152.79475199999993
txact,54,2,1000,50,10,5,295.7931439999996
txact,56,2,1000,50,10,5,256.91843600000044
txact,58,2,1000,50,10,5,0
txact,60,2,1000,50,10,5,278.82859999999994
txact,62,2,1000,50,10,5,176.72348799999992
txact,64,2,1000,50,10,5,163.44503200000014
txact,1,8,1000,50,10,5,688.0033439999997
txact,2,8,1000,50,10,5,402.14176399999997
txact,4,8,1000,50,10,5,453.22515599999986
txact,6,8,1000,50,10,5,226.11090000000002
txact,8,8,1000,50,10,5,292.40592800000013
txact,10,8,1000,50,10,5,265.90119999999996
txact,12,8,1000,50,10,5,209.18193600000006
txact,14,8,1000,50,10,5,165.99730400000004
txact,16,8,1000,50,10,5,192.09404799999976
txact,18,8,1000,50,10,5,370.02251199999955
txact,20,8,1000,50,10,5,38.49281599999993
txact,22,8,1000,50,10,5,166.34836000000018
txact,24,8,1000,50,10,5,420.7667079999998
txact,26,8,1000,50,10,5,0
txact,28,8,1000,50,10,5,324.7884720000004
txact,30,8,1000,50,10,5,128.1212080000001
txact,32,8,1000,50,10,5,158.54685200000014
txact,34,8,1000,50,10,5,306.1991079999998
txact,36,8,1000,50,10,5,40.67742799999995
txact,38,8,1000,50,10,5,254.9900000000002
txact,40,8,1000,50,10,5,294.9724319999998
txact,42,8,1000,50,10,5,277.4006559999998
txact,44,8,1000,50,10,5,23.015516
txact,46,8,1000,50,10,5,210.96567999999974
txact,48,8,1000,50,10,5,330.9485560000003
txact,50,8,1000,50,10,5,56.095428
txact,52,8,1000,50,10,5,310.7699520000004
txact,54,8,1000,50,10,5,106.24187999999992
txact,56,8,1000,50,10,5,193.15433200000015
txact,58,8,1000,50,10,5,300.6106759999996
txact,60,8,1000,50,10,5,273.74065999999965
txact,62,8,1000,50,10,5,0
txact,64,8,1000,50,10,5,216.067852
txact,1,8,1000,50,10,5,706.6496359999994
txact,2,8,1000,50,10,5,486.2837200000005
txact,4,8,1000,50,10,5,336.22862799999996
txact,6,8,1000,50,10,5,324.1337999999999
txact,8,8,1000,50,10,5,304.48415199999965
txact,10,8,1000,50,10,5,339.2268359999998
txact,12,8,1000,50,10,5,206.03666400000026
txact,14,8,1000,50,10,5,78.07438000000003
txact,16,8,1000,50,10,5,302.09080400000005
txact,18,8,1000,50,10,5,304.7735360000002
txact,20,8,1000,50,10,5,0
txact,22,8,1000,50,10,5,109.712116
txact,24,8,1000,50,10,5,392.68222800000007
txact,26,8,1000,50,10,5,54.193084
txact,28,8,1000,50,10,5,345.90638799999965
txact,30,8,1000,50,10,5,83.983032
txact,32,8,1000,50,10,5,210.24221999999986
txact,34,8,1000,50,10,5,181.88970399999988
txact,36,8,1000,50,10,5,416.53268799999967
txact,38,8,1000,50,10,5,0
txact,40,8,1000,50,10,5,168.91249199999984
