version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Delta
txact,48,2,1000,50,10,5,60.62115199999994
txact,50,2,1000,50,10,5,216.57
txact,52,2,1000,50,10,5,84.02977200000012
txact,54,2,1000,50,10,5,14.203431999999623
txact,56,2,1000,50,10,5,164.93044400000002
txact,58,2,1000,50,10,5,80.6870840000002
txact,60,2,1000,50,10,5,118.77864400000013
txact,62,2,1000,50,10,5,56.800216000000276
txact,64,2,1000,50,10,5,15.340936000000085
txact,1,2,1000,50,10,5,215.14768399999986
txact,2,2,1000,50,10,5,71.21367199999963
txact,4,2,1000,50,10,5,48.96659999999957
txact,6,2,1000,50,10,5,97.57126000000011
txact,8,2,1000,50,10,5,20.43043999999992
txact,10,2,1000,50,10,5,34.91192800000006
txact,12,2,1000,50,10,5,104.12594399999958
txact,14,2,1000,50,10,5,135.144816
txact,16,2,1000,50,10,5,11.660783999999765
txact,18,2,1000,50,10,5,78.69703199999987
txact,20,2,1000,50,10,5,225.98000000000002
txact,22,2,1000,50,10,5,77.67357999999956
txact,24,2,1000,50,10,5,46.9149959999998
txact,26,2,1000,50,10,5,93.90591599999999
txact,28,2,1000,50,10,5,40.74674800000018
txact,30,2,1000,50,10,5,169.54091199999954
txact,32,2,1000,50,10,5,178.95017199999998
txact,34,2,1000,50,10,5,21.89956799999976
txact,36,2,1000,50,10,5,130.51705199999992
txact,38,2,1000,50,10,5,218.67
txact,40,2,1000,50,10,5,91.61719200000016
txact,42,2,1000,50,10,5,11.928179999999657
txact,44,2,1000,50,10,5,163.134896
txact,46,2,1000,50,10,5,11.529735999999744
txact,48,2,1000,50,10,5,64.68658400000012
txact,50,2,1000,50,10,5,9.38838800000002
txact,52,2,1000,50,10,5,12.05445199999987
txact,54,2,1000,50,10,5,149.70644799999957
txact,56,2,1000,50,10,5,217.74
txact,58,2,1000,50,10,5,93.11261600000006
txact,60,2,1000,50,10,5,11.82717599999971
txact,62,2,1000,50,10,5,151.19374800000008
txact,64,2,1000,50,10,5,19.003628000000106
txact,1,2,1000,50,10,5,164.06799600000045
txact,2,2,1000,50,10,5,100.00556800000021
txact,4,2,1000,50,10,5,50.60417199999975
txact,6,2,1000,50,10,5,89.54892399999994
txact,8,2,1000,50,10,5,182.59512399999954
txact,10,2,1000,50,10,5,226.53
txact,12,2,1000,50,10,5,62.598728000000506
txact,14,2,1000,50,10,5,1.5667320000001013
txact,16,2,1000,50,10,5,126.938328
txact,18,2,1000,50,10,5,107.353612
txact,20,2,1000,50,10,5,261.31223600000044
txact,22,2,1000,50,10,5,217.82999999999998
txact,24,2,1000,50,10,5,77.01723199999995
txact,26,2,1000,50,10,5,74.68902000000037
txact,28,2,1000,50,10,5,217.86
txact,30,2,1000,50,10,5,36.21437999999989
txact,32,2,1000,50,10,5,92.03843999999992
txact,34,2,1000,50,10,5,52.911375999999734
txact,36,2,1000,50,10,5,45.722852
txact,38,2,1000,50,10,5,80.13398399999976
txact,40,2,1000,50,10,5,49.01147999999981
txact,42,2,1000,50,10,5,61.61990800000001
txact,44,2,1000,50,10,5,65.61078799999986
txact,46,2,1000,50,10,5,83.4541400000004
txact,48,2,1000,50,10,5,58.103716000000475
txact,50,2,1000,50,10,5,219.04000000000002
txact,52,2,1000,50,10,5,95.74967599999968
txact,54,2,1000,50,10,5,66.02108800000045
txact,56,2,1000,50,10,5,219.05
txact,58,2,1000,50,10,5,84.07687599999957
txact,60,2,1000,50,10,5,59.134675999999615
txact,62,2,1000,50,10,5,220.55
txact,64,2,1000,50,10,5,3.8424320000001444
txact,1,2,1000,50,10,5,188.63563600000043
txact,2,2,1000,50,10,5,93.53617200000016
txact,4,2,1000,50,10,5,12.502803999999884
txact,6,2,1000,50,10,5,89.5129040000003
txact,8,2,1000,50,10,5,7.087535999999602
txact,10,2,1000,50,10,5,143.18411600000002
txact,12,2,1000,50,10,5,67.57427200000006
txact,14,2,1000,50,10,5,108.10292800000006
txact,16,2,1000,50,10,5,55.97830400000029
txact,18,2,1000,50,10,5,103.09567600000031
txact,20,2,1000,50,10,5,63.143211999999494
txact,22,2,1000,50,10,5,217.19
txact,24,2,1000,50,10,5,94.11664799999998
txact,26,2,1000,50,10,5,57.746128000000056
txact,28,2,1000,50,10,5,21.690532000000076
txact,30,2,1000,50,10,5,85.84394399999962
txact,32,2,1000,50,10,5,80.91249200000044
txact,34,2,1000,50,10,5,217.76999999999998
txact,36,2,1000,50,10,5,47.17871599999961
txact,38,2,1000,50,10,5,178.08767200000005
txact,40,2,1000,50,10,5,12.51085599999982
txact,42,2,1000,50,10,5,121.94556399999954
txact,44,2,1000,50,10,5,191.55295999999998
txact,46,2,1000,50,10,5,51.58561200000017
txact,48,2,1000,50,10,5,75.05315999999954
txact,50,2,1000,50,10,5,190.554172
txact,52,2,1000,50,10,5,18.813559999999768
txact,54,2,1000,50,10,5,130.96834800000016
txact,56,2,1000,50,10,5,219.56
txact,58,2,1000,50,10,5,33.79080800000003
txact,60,2,1000,50,10,5,35.01218800000002
txact,62,2,1000,50,10,5,60.47163200000006
txact,64,2,1000,50,10,5,44.91861200000028
txact,1,2,1000,50,10,5,258.76781199999954
txact,2,2,1000,50,10,5,264.09642399999996
txact,4,2,1000,50,10,5,22.722439999999523
txact,6,2,1000,50,10,5,257.47
txact,8,2,1000,50,10,5,97.95186400000031
txact,10,2,1000,50,10,5,185.93739999999997
txact,12,2,1000,50,10,5,28.804484000000173
txact,14,2,1000,50,10,5,83.39959599999955
txact,16,2,1000,50,10,5,54.964923999999684
txact,18,2,1000,50,10,5,217.26
txact,20,2,1000,50,10,5,16.86643599999995
txact,22,2,1000,50,10,5,93.86849199999966
txact,24,2,1000,50,10,5,220.59
txact,26,2,1000,50,10,5,65.38906800000007
txact,28,2,1000,50,10,5,155.98891600000027
txact,30,2,1000,50,10,5,218.59
txact,32,2,1000,50,10,5,49.832275999999865
txact,34,2,1000,50,10,5,209.36447199999986
txact,36,2,1000,50,10,5,217.63
txact,38,2,1000,50,10,5,81.63077199999995
txact,40,2,1000,50,10,5,167.67560400000005
txact,42,2,1000,50,10,5,9.365272000000203
txact,44,2,1000,50,10,5,92.92429199999955
txact,46,2,1000,50,10,5,78.29489200000046
txact,48,2,1000,50,10,5,218.09
txact,50,2,1000,50,10,5,66.82514000000003
txact,52,2,1000,50,10,5,75.69227999999984
txact,54,2,1000,50,10,5,222.51999999999998
txact,56,2,1000,50,10,5,84.53069599999964
txact,58,2,1000,50,10,5,76.42239200000051
txact,60,2,1000,50,10,5,221.23000000000002
txact,62,2,1000,50,10,5,40.62484800000003
txact,64,2,1000,50,10,5,121.12856400000013
txact,1,2,1000,50,10,5,238.35085999999984
txact,2,2,1000,50,10,5,115.3556400000005
txact,4,2,1000,50,10,5,0.30973200000022416
txact,6,2,1000,50,10,5,42.74585199999984
txact,8,2,1000,50,10,5,34.336320000000285
txact,10,2,1000,50,10,5,56.50120000000044
txact,12,2,1000,50,10,5,175.992688
txact,14,2,1000,50,10,5,51.26670800000005
txact,16,2,1000,50,10,5,57.258291999999756
txact,18,2,1000,50,10,5,171.84579200000002
txact,20,2,1000,50,10,5,51.959068
txact,22,2,1000,50,10,5,90.0655080000003
txact,24,2,1000,50,10,5,225.84
txact,26,2,1000,50,10,5,60.749779999999504
txact,28,2,1000,50,10,5,20.966355999999934
txact,30,2,1000,50,10,5,258.91999999999996
txact,32,2,1000,50,10,5,42.53239599999998
txact,34,2,1000,50,10,5,26.782380000000046
txact,36,2,1000,50,10,5,249.38000000000002
txact,38,2,1000,50,10,5,56.50238800000005
txact,40,2,1000,50,10,5,135.2612000000003
txact,42,2,1000,50,10,5,219.70999999999998
txact,44,2,1000,50,10,5,98.89348800000036
txact,46,2,1000,50,10,5,109.18483999999991
txact,48,2,1000,50,10,5,64.44902400000007
txact,50,2,1000,50,10,5,18.81056799999969
txact,52,2,1000,50,10,5,156.85579599999994
txact,54,2,1000,50,10,5,219.4
txact,56,2,1000,50,10,5,83.95861200000004
txact,58,2,1000,50,10,5,142.470612
txact,60,2,1000,50,10,5,11.063072000000062
txact,62,2,1000,50,10,5,72.10586400000028
txact,64,2,1000,50,10,5,134.9144159999999
txact,1,2,1000,50,10,5,205.7968439999995
txact,2,2,1000,50,10,5,75.39492399999972
txact,4,2,1000,50,10,5,0.6665679999999838
txact,6,2,1000,50,10,5,39.89339599999988
txact,8,2,1000,50,10,5,86.35778000000036
txact,10,2,1000,50,10,5,91.46688000000003
txact,12,2,1000,50,10,5,62.53926000000007
txact,14,2,1000,50,10,5,79.53192399999963
txact,16,2,1000,50,10,5,65.91373999999956
txact,18,2,1000,50,10,5,215.85
txact,20,2,1000,50,10,5,45.786920000000094
txact,22,2,1000,50,10,5,182.81972400000006
txact,24,2,1000,50,10,5,181.0124600000001
txact,26,2,1000,50,10,5,75.17892800000027
txact,28,2,1000,50,10,5,56.58244000000005
txact,30,2,1000,50,10,5,219.45999999999998
txact,32,2,1000,50,10,5,12.592664000000198
txact,34,2,1000,50,10,5,87.93517199999997
txact,36,2,1000,50,10,5,37.28139600000003
txact,38,2,1000,50,10,5,149.13290399999994
txact,40,2,1000,50,10,5,69.98987999999963
txact,42,2,1000,50,10,5,218.28
txact,44,2,1000,50,10,5,90.08752400000037
txact,46,2,1000,50,10,5,150.43194
txact,48,2,1000,50,10,5,70.73248800000019
txact,50,2,1000,50,10,5,153.36902399999963
txact,52,2,1000,50,10,5,86.95787200000046
txact,54,2,1000,50,10,5,219.17000000000002
txact,56,2,1000,50,10,5,87.20274400000001
txact,58,2,1000,50,10,5,20.813196000000374
txact,60,2,1000,50,10,5,50.34232799999987
txact,62,2,1000,50,10,5,129.25278400000002
txact,64,2,1000,50,10,5,218.38
txact,1,2,1000,50,10,5,279.18335199999984
txact,2,2,1000,50,10,5,39.12366000000037
txact,4,2,1000,50,10,5,66.73739200000011
txact,6,2,1000,50,10,5,47.42945600000033
txact,8,2,1000,50,10,5,46.01737999999992
txact,10,2,1000,50,10,5,157.8571519999997
txact,12,2,1000,50,10,5,182.14461200000002
txact,14,2,1000,50,10,5,40.82890800000024
txact,16,2,1000,50,10,5,38.03615999999971
txact,18,2,1000,50,10,5,76.92760799999978
txact,20,2,1000,50,10,5,105.68813199999991
txact,22,2,1000,50,10,5,171.211204
txact,24,2,1000,50,10,5,17.7517560000002
txact,26,2,1000,50,10,5,6.423648000000142
txact,28,2,1000,50,10,5,137.5428839999994
txact,30,2,1000,50,10,5,218.01999999999998
txact,32,2,1000,50,10,5,8.331975999999997
txact,34,2,1000,50,10,5,92.9816239999995
txact,36,2,1000,50,10,5,218.36
txact,38,2,1000,50,10,5,150.25548000000003
txact,40,2,1000,50,10,5,117.358704
txact,42,2,1000,50,10,5,39.586411999999754
txact,44,2,1000,50,10,5,104.97232399999959
txact,46,2,1000,50,10,5,67.97818799999959
txact,48,2,1000,50,10,5,218.11
txact,50,2,1000,50,10,5,99.72305999999999
txact,52,2,1000,50,10,5,257.3959639999997
txact,54,2,1000,50,10,5,218.43
txact,56,2,1000,50,10,5,89.87689599999953
txact,58,2,1000,50,10,5,71.98042400000048
txact,60,2,1000,50,10,5,221.24
txact,62,2,1000,50,10,5,78.35187199999964
txact,64,2,1000,50,10,5,220.01
txact,1,2,1000,50,10,5,276.0890359999994
txact,2,2,1000,50,10,5,28.985244000000307
txact,4,2,1000,50,10,5,83.57848399999983
txact,6,2,1000,50,10,5,77.65395599999994
txact,8,2,1000,50,10,5,58.92644799999999
txact,10,2,1000,50,10,5,96.17803200000063
txact,12,2,1000,50,10,5,76.15310400000035
txact,14,2,1000,50,10,5,222.37
txact,16,2,1000,50,10,5,72.44585599999994
txact,18,2,1000,50,10,5,218.25
txact,20,2,1000,50,10,5,56.83194799999987
txact,22,2,1000,50,10,5,98.40278400000028
txact,24,2,1000,50,10,5,217.99
txact,26,2,1000,50,10,5,37.100172000000015
txact,28,2,1000,50,10,5,173.43807599999997
txact,30,2,1000,50,10,5,179.36170800000008
txact,32,2,1000,50,10,5,85.56166800000048
txact,34,2,1000,50,10,5,62.39547999999945
txact,36,2,1000,50,10,5,217.95999999999998
txact,38,2,1000,50,10,5,12.659824000000143
txact,40,2,1000,50,10,5,92.6511480000001
txact,42,2,1000,50,10,5,17.462652000000134
txact,44,2,1000,50,10,5,2.3320399999999637
txact,46,2,1000,50,10,5,100.99798399999992
txact,48,2,1000,50,10,5,38.45129200000031
txact,50,2,1000,50,10,5,77.56899600000037
txact,52,2,1000,50,10,5,51.34170400000045
txact,54,2,1000,50,10,5,219.44
txact,56,2,1000,50,10,5,111.54122000000041
txact,58,2,1000,50,10,5,184.53172800000002
txact,60,2,1000,50,10,5,23.558524000000176
txact,62,2,1000,50,10,5,96.24597999999969
txact,64,2,1000,50,10,5,112.95974000000001
txact,1,2,1000,50,10,5,114.23657199999991
txact,2,2,1000,50,10,5,159.98267200000032
txact,4,2,1000,50,10,5,179.7390199999994
txact,6,2,1000,50,10,5,258.82
txact,8,2,1000,50,10,5,54.154771999999866
txact,10,2,1000,50,10,5,36.93104799999986
txact,12,2,1000,50,10,5,103.98282800000018
txact,14,2,1000,50,10,5,57.22576399999957
txact,16,2,1000,50,10,5,88.42364400000034
txact,18,2,1000,50,10,5,182.921352
txact,20,2,1000,50,10,5,88.0295040000002
txact,22,2,1000,50,10,5,68.2840160000004
txact,24,2,1000,50,10,5,219.73000000000002
txact,26,2,1000,50,10,5,83.06629599999957
txact,28,2,1000,50,10,5,64.61101199999962
txact,30,2,1000,50,10,5,217.44
txact,32,2,1000,50,10,5,101.68550800000034
txact,34,2,1000,50,10,5,58.58380799999955
txact,36,2,1000,50,10,5,217.28
txact,38,2,1000,50,10,5,2.280568000000045
txact,40,2,1000,50,10,5,168.88667199999952
txact,42,2,1000,50,10,5,217.89
txact,44,2,1000,50,10,5,80.70534399999997
txact,46,2,1000,50,10,5,8.108116000000024
txact,48,2,1000,50,10,5,218.11
txact,50,2,1000,50,10,5,151.46023599999938
txact,52,2,1000,50,10,5,5.247524000000112
txact,54,2,1000,50,10,5,222.73000000000002
txact,56,2,1000,50,10,5,141.00669200000027
txact,58,2,1000,50,10,5,11.116152000000255
txact,60,2,1000,50,10,5,220.36
txact,62,2,1000,50,10,5,156.25432000000012
txact,64,2,1000,50,10,5,124.66529600000013
txact,1,2,1000,50,10,5,177.0097800000005
txact,2,2,1000,50,10,5,48.12046800000007
txact,4,2,1000,50,10,5,70.41064000000003
txact,6,2,1000,50,10,5,50.221860000000305
txact,8,2,1000,50,10,5,62.29424800000001
txact,10,2,1000,50,10,5,208.53144799999995
txact,12,2,1000,50,10,5,221.02
txact,14,2,1000,50,10,5,6.2148919999997645
txact,16,2,1000,50,10,5,94.03228400000035
txact,18,2,1000,50,10,5,157.72907600000008
txact,20,2,1000,50,10,5,73.55018400000034
txact,22,2,1000,50,10,5,73.4211319999996
txact,24,2,1000,50,10,5,218.84
txact,26,2,1000,50,10,5,81.03648400000034
txact,28,2,1000,50,10,5,9.657803999999672
txact,30,2,1000,50,10,5,141.686664
txact,32,2,1000,50,10,5,91.76035200000007
txact,34,2,1000,50,10,5,69.44098799999992
txact,36,2,1000,50,10,5,225.59
txact,38,2,1000,50,10,5,116.21224400000013
txact,40,2,1000,50,10,5,66.08719999999988
txact,42,2,1000,50,10,5,0.9678079999998204
txact,44,2,1000,50,10,5,47.997275999999545
txact,46,2,1000,50,10,5,183.67760800000005
txact,48,2,1000,50,10,5,56.52373599999993
txact,50,2,1000,50,10,5,69.02170799999999
txact,52,2,1000,50,10,5,219.04000000000002
txact,54,2,1000,50,10,5,80.4025759999999
txact,56,2,1000,50,10,5,72.55308399999993
txact,58,2,1000,50,10,5,221.33999999999997
txact,60,2,1000,50,10,5,21.726212000000217
txact,62,2,1000,50,10,5,169.47342399999974
txact,64,2,1000,50,10,5,180.58882400000005
txact,1,2,1000,50,10,5,145.22062399999993
txact,2,2,1000,50,10,5,77.43747199999984
txact,4,2,1000,50,10,5,11.928424000000518
txact,6,2,1000,50,10,5,66.6429760000002
txact,8,2,1000,50,10,5,190.06398400000063
txact,10,2,1000,50,10,5,223.97
txact,12,2,1000,50,10,5,80.5205640000002
txact,14,2,1000,50,10,5,59.065236000000425
txact,16,2,1000,50,10,5,218.72
txact,18,2,1000,50,10,5,53.534688000000074
txact,20,2,1000,50,10,5,25.095188000000164
txact,22,2,1000,50,10,5,71.4298159999998
txact,24,2,1000,50,10,5,54.428571999999946
txact,26,2,1000,50,10,5,59.70258800000005
txact,28,2,1000,50,10,5,59.5686759999999
txact,30,2,1000,50,10,5,86.04940000000033
txact,32,2,1000,50,10,5,60.584271999999544
txact,34,2,1000,50,10,5,217.88
txact,36,2,1000,50,10,5,19.676163999999773
txact,38,2,1000,50,10,5,136.3217119999996
txact,40,2,1000,50,10,5,218.53
txact,42,2,1000,50,10,5,98.08923199999953
txact,44,2,1000,50,10,5,53.3004200000002
txact,46,2,1000,50,10,5,220.25
txact,48,2,1000,50,10,5,11.28396000000025
txact,50,2,1000,50,10,5,160.48910000000035
txact,52,2,1000,50,10,5,220.26
txact,54,2,1000,50,10,5,71.58903199999946
txact,56,2,1000,50,10,5,16.001103999999927
txact,58,2,1000,50,10,5,220.06
txact,60,2,1000,50,10,5,62.65014000000002
txact,62,2,1000,50,10,5,141.72972799999985
txact,64,2,1000,50,10,5,218.61
txact,1,2,1000,50,10,5,214.5999680000001
txact,2,2,1000,50,10,5,33.521000000000015
txact,4,2,1000,50,10,5,14.562484000000154
txact,6,2,1000,50,10,5,35.238608
txact,8,2,1000,50,10,5,18.540359999999907
txact,10,2,1000,50,10,5,106.33435600000004
txact,12,2,1000,50,10,5,67.30217600000034
txact,14,2,1000,50,10,5,25.12353999999999
txact,16,2,1000,50,10,5,109.9834439999999
txact,18,2,1000,50,10,5,81.10092800000041
txact,20,2,1000,50,10,5,40.8995959999999
txact,22,2,1000,50,10,5,81.85059600000004
txact,24,2,1000,50,10,5,86.99412000000024
txact,26,2,1000,50,10,5,83.01332399999998
txact,28,2,1000,50,10,5,60.75106000000005
txact,30,2,1000,50,10,5,9.099395999999928
txact,32,2,1000,50,10,5,92.30096399999996
txact,34,2,1000,50,10,5,177.144384
txact,36,2,1000,50,10,5,78.89466400000006
txact,38,2,1000,50,10,5,11.24668399999993
txact,40,2,1000,50,10,5,157.52349599999997
txact,42,2,1000,50,10,5,77.365636
txact,44,2,1000,50,10,5,184.56273199999998
txact,46,2,1000,50,10,5,22.238828000000126
txact,48,2,1000,50,10,5,52.58623600000021
txact,50,2,1000,50,10,5,154.38783599999965
txact,52,2,1000,50,10,5,219.93
txact,54,2,1000,50,10,5,5.489091999999971
txact,56,2,1000,50,10,5,162.34650400000044
txact,58,2,1000,50,10,5,222.79
txact,60,2,1000,50,10,5,2.7524359999999746
txact,62,2,1000,50,10,5,149.7048719999994
txact,64,2,1000,50,10,5,219.9
txact,1,2,1000,50,10,5,196.0132039999998
txact,2,2,1000,50,10,5,45.85141999999996
txact,4,2,1000,50,10,5,25.816951999999986
txact,6,2,1000,50,10,5,45.411164000000326
txact,8,2,1000,50,10,5,76.20095200000011
txact,10,2,1000,50,10,5,134.27094800000012
txact,12,2,1000,50,10,5,30.005939999999995
txact,14,2,1000,50,10,5,98.12938399999997
txact,16,2,1000,50,10,5,57.23487199999988
txact,18,2,1000,50,10,5,28.68859599999992
txact,20,2,1000,50,10,5,92.75094400000023
txact,22,2,1000,50,10,5,73.10372400000006
txact,24,2,1000,50,10,5,217.27999999999997
txact,26,2,1000,50,10,5,75.12887600000028
txact,28,2,1000,50,10,5,217.38
txact,30,2,1000,50,10,5,74.99022399999959
txact,32,2,1000,50,10,5,84.31861199999958
txact,34,2,1000,50,10,5,218.53
txact,36,2,1000,50,10,5,62.577311999999836
txact,38,2,1000,50,10,5,64.22097200000039
txact,40,2,1000,50,10,5,185.02867600000005
txact,42,2,1000,50,10,5,58.9162639999997
txact,44,2,1000,50,10,5,55.19264799999985
txact,46,2,1000,50,10,5,62.02537600000001
txact,48,2,1000,50,10,5,76.614068
txact,50,2,1000,50,10,5,29.882004000000165
txact,52,2,1000,50,10,5,177.59848
txact,54,2,1000,50,10,5,67.98647199999999
txact,56,2,1000,50,10,5,176.48048799999975
txact,58,2,1000,50,10,5,176.76238800000002
txact,60,2,1000,50,10,5,65.85810000000001
txact,62,2,1000,50,10,5,170.32232800000014
txact,64,2,1000,50,10,5,164.86155200000002
txact,1,2,1000,50,10,5,215.89966800000008
txact,2,2,1000,50,10,5,0.9621680000001049
txact,4,2,1000,50,10,5,36.695412000000005
txact,6,2,1000,50,10,5,47.766160000000326
txact,8,2,1000,50,10,5,18.08378400000015
txact,10,2,1000,50,10,5,147.2344879999994
txact,12,2,1000,50,10,5,221.83999999999997
txact,14,2,1000,50,10,5,96.29598800000025
txact,16,2,1000,50,10,5,174.18805999999998
txact,18,2,1000,50,10,5,29.02799999999999
txact,20,2,1000,50,10,5,97.41158000000019
txact,22,2,1000,50,10,5,20.370008000000027
txact,24,2,1000,50,10,5,140.04888000000017
txact,26,2,1000,50,10,5,73.5760519999996
txact,28,2,1000,50,10,5,102.22005199999961
txact,30,2,1000,50,10,5,218.28
txact,32,2,1000,50,10,5,51.773596000000225
txact,34,2,1000,50,10,5,87.072028
txact,36,2,1000,50,10,5,39.2350839999998
txact,38,2,1000,50,10,5,105.76997600000038
txact,40,2,1000,50,10,5,218.06
txact,42,2,1000,50,10,5,96.85043599999989
txact,44,2,1000,50,10,5,38.19954400000029
txact,46,2,1000,50,10,5,188.39620000000005
txact,48,2,1000,50,10,5,40.836539999999786
txact,50,2,1000,50,10,5,75.65048800000011
txact,52,2,1000,50,10,5,169.012448
txact,54,2,1000,50,10,5,48.44011599999976
txact,56,2,1000,50,10,5,72.18723200000028
txact,58,2,1000,50,10,5,184.417464
txact,60,2,1000,50,10,5,85.11492400000006
txact,62,2,1000,50,10,5,33.27712000000025
txact,64,2,1000,50,10,5,173.68128000000002
txact,1,2,1000,50,10,5,141.92964799999942
txact,2,2,1000,50,10,5,75.6323719999998
txact,4,2,1000,50,10,5,12.388031999999924
txact,6,2,1000,50,10,5,50.91823999999997
txact,8,2,1000,50,10,5,68.60042800000028
txact,10,2,1000,50,10,5,115.32757599999982
txact,12,2,1000,50,10,5,27.19259599999998
txact,14,2,1000,50,10,5,116.605596
txact,16,2,1000,50,10,5,179.41652000000028
txact,18,2,1000,50,10,5,141.58464799999985
txact,20,2,1000,50,10,5,86.752512
txact,22,2,1000,50,10,5,217.53
txact,24,2,1000,50,10,5,57.445707999999826
txact,26,2,1000,50,10,5,91.09889200000026
txact,28,2,1000,50,10,5,184.802888
txact,30,2,1000,50,10,5,76.73235999999963
txact,32,2,1000,50,10,5,24.14019199999953
txact,34,2,1000,50,10,5,173.723224
txact,36,2,1000,50,10,5,85.16048400000008
txact,38,2,1000,50,10,5,62.90281599999955
txact,40,2,1000,50,10,5,217.17000000000002
txact,42,2,1000,50,10,5,12.229967999999971
txact,44,2,1000,50,10,5,86.53066399999972
txact,46,2,1000,50,10,5,149.82474000000002
txact,48,2,1000,50,10,5,69.25545999999991
txact,50,2,1000,50,10,5,56.301119999999685
txact,52,2,1000,50,10,5,217.59
txact,54,2,1000,50,10,5,107.71668799999964
txact,56,2,1000,50,10,5,72.95877600000028
txact,58,2,1000,50,10,5,218.75
txact,60,2,1000,50,10,5,80.030788
txact,62,2,1000,50,10,5,3.428587999999621
txact,64,2,1000,50,10,5,218.82999999999998
txact,1,2,1000,50,10,5,282.7416959999996
txact,2,2,1000,50,10,5,12.376099999999553
txact,4,2,1000,50,10,5,13.323544000000254
txact,6,2,1000,50,10,5,70.03127199999969
txact,8,2,1000,50,10,5,87.79682800000009
txact,10,2,1000,50,10,5,147.09308
txact,12,2,1000,50,10,5,5.554584000000091
txact,14,2,1000,50,10,5,73.83305999999942
txact,16,2,1000,50,10,5,72.50428000000036
txact,18,2,1000,50,10,5,218.97
txact,20,2,1000,50,10,5,85.18610400000034
txact,22,2,1000,50,10,5,219.43
txact,24,2,1000,50,10,5,67.3611200000002
txact,26,2,1000,50,10,5,43.83490799999986
txact,28,2,1000,50,10,5,86.4502080000002
txact,30,2,1000,50,10,5,37.664267999999794
txact,32,2,1000,50,10,5,57.18064399999966
txact,34,2,1000,50,10,5,60.64191600000008
txact,36,2,1000,50,10,5,69.260096
txact,38,2,1000,50,10,5,50.445491999999945
txact,40,2,1000,50,10,5,50.780891999999966
txact,42,2,1000,50,10,5,84.97954799999951
txact,44,2,1000,50,10,5,97.232792
txact,46,2,1000,50,10,5,49.27054800000016
txact,48,2,1000,50,10,5,79.25743200000034
txact,50,2,1000,50,10,5,139.256204
txact,52,2,1000,50,10,5,12.292687999999742
txact,54,2,1000,50,10,5,91.84899199999995
txact,56,2,1000,50,10,5,179.37998000000005
txact,58,2,1000,50,10,5,27.459964000000284
txact,60,2,1000,50,10,5,82.73919600000002
txact,62,2,1000,50,10,5,71.21654400000025
txact,64,2,1000,50,10,5,221.88
txact,1,2,1000,50,10,5,220.86921200000012
txact,2,2,1000,50,10,5,104.59289600000031
txact,4,2,1000,50,10,5,76.36026000000001
txact,6,2,1000,50,10,5,14.97668400000046
txact,8,2,1000,50,10,5,14.879912000000331
txact,10,2,1000,50,10,5,141.87832399999962
txact,12,2,1000,50,10,5,220.14
txact,14,2,1000,50,10,5,88.26296800000006
txact,16,2,1000,50,10,5,182.79922400000004
txact,18,2,1000,50,10,5,21.562068000000053
txact,20,2,1000,50,10,5,86.86560399999968
txact,22,2,1000,50,10,5,110.4928840000001
txact,24,2,1000,50,10,5,24.92639999999996
txact,26,2,1000,50,10,5,9.687079999999867
txact,28,2,1000,50,10,5,154.75872400000011
txact,30,2,1000,50,10,5,220.38
txact,32,2,1000,50,10,5,101.22570799999988
txact,34,2,1000,50,10,5,131.04600000000002
txact,36,2,1000,50,10,5,20.5985959999999
txact,38,2,1000,50,10,5,116.11560800000012
txact,40,2,1000,50,10,5,273.61635200000063
txact,42,2,1000,50,10,5,218.61
txact,44,2,1000,50,10,5,60.96997999999974
txact,46,2,1000,50,10,5,221.1
txact,48,2,1000,50,10,5,61.21614800000012
txact,50,2,1000,50,10,5,23.77589999999995
txact,52,2,1000,50,10,5,78.61594799999999
txact,54,2,1000,50,10,5,80.9131319999999
txact,56,2,1000,50,10,5,51.24158800000032
txact,58,2,1000,50,10,5,222.81
txact,60,2,1000,50,10,5,43.86768399999977
txact,62,2,1000,50,10,5,111.93423999999982
txact,64,2,1000,50,10,5,219.17000000000002
txact,1,2,1000,50,10,5,258.392204
txact,2,2,1000,50,10,5,41.04601600000001
txact,4,2,1000,50,10,5,17.254215999999957
txact,6,2,1000,50,10,5,71.71320799999958
txact,8,2,1000,50,10,5,77.11957599999982
txact,10,2,1000,50,10,5,186.05877199999995
txact,12,2,1000,50,10,5,16.51843200000019
txact,14,2,1000,50,10,5,12.487680000000282
txact,16,2,1000,50,10,5,90.88939999999974
txact,18,2,1000,50,10,5,145.36371600000004
txact,20,2,1000,50,10,5,65.10968400000002
txact,22,2,1000,50,10,5,82.41358799999989
txact,24,2,1000,50,10,5,217.61
txact,26,2,1000,50,10,5,103.16221200000001
txact,28,2,1000,50,10,5,268.2157000000005
txact,30,2,1000,50,10,5,219.01
txact,32,2,1000,50,10,5,58.15854399999998
txact,34,2,1000,50,10,5,116.08585999999991
txact,36,2,1000,50,10,5,27.88214000000002
txact,38,2,1000,50,10,5,22.101220000000126
txact,40,2,1000,50,10,5,82.48819200000003
txact,42,2,1000,50,10,5,33.79272399999968
txact,44,2,1000,50,10,5,39.40669200000022
txact,46,2,1000,50,10,5,91.80230000000005
txact,48,2,1000,50,10,5,81.84854799999985
txact,50,2,1000,50,10,5,49.400324000000026
